cell_type	contrast	family_id	pval	padj	log2err	ES	NES	size	leadingEdge	family_label	cell_type_label	analysis	n_donors	comparison_FDR	global_fixed_family_FDR	technical_NES	technical_p	technical_padj	age_complete_case_NES	age_complete_case_p	age_complete_case_padj	technical_direction_stable	age_direction_stable	LOO_direction_fraction	LOO_stable_90pct	strict_external_programme_replication	SVA12_NES	SVA12_p	SVA12_global_fixed_family_FDR	SVA12_direction_stable	strict_with_SVA12	final_strict_Ruf_axis	contrast_label
Astrocytes	ALS_vs_ALSFTD	protein_folding	0.000179059754993286	0.001253418284953	0.518848077743792	0.371246911973198	1.70701789407859	156	CLU;DNAJC7;CALR;P4HB;CANX;LYRM7;ANP32E;TELO2;BAG3;CD74;SDF2;TAPBP;FKBP9;CDC37L1;POFUT2;ENTPD5;KHSRP;FKBP10;FKBP4;CDC37;RIC3;FKBP8;COX14;NAA10;ERP29;MESD;UNC45A;HSPB1;HSPA5;ERO1A;HSPD1;VBP1;CSNK2A1;HSP90AB1;DNAJB1;PPIE;DNAJA4;TTC4;HSPA1B;PDIA3;PPIB;DNAJC21;HSPE1;DNAJA2;PTGES3;PPIA;PPIL3;RANBP2;CCDC47;HSPA13;BAG4;NUDCD3;DNAJB14;PFDN5;HSPA4L;DNAJB2;WDR83OS;PPIL2;HSPA9;TSC1;NUDCD2;HSPH1;GRN	Protein folding	Astrocyte	primary_sex_adjusted	75	0.001253418284953	0.00066129036899128	1.73901875680246	5.75125601602881e-05	0.000201293960561008	0.807942171414935	0.928921568627451	0.997752808988764	TRUE	TRUE	1	TRUE	TRUE	1.82777534659642	1.05082667545883e-05	7.35578672821178e-05	TRUE	TRUE	TRUE	ALS vs ALS-FTD
Astrocytes	ALS_vs_ALSFTD	protein_stabilization	0.0115964799340134	0.0270584531793645	0.380730400722792	0.302644273117025	1.42221517877802	175	MT3;FLNA;ATP1B2;CLU;CALR;COA8;PYURF;RPL23;TELO2;FLOT2;BAG3;CD74;UBE2B;MAPK8IP3;CAMLG;TBL1X;DVL3;EFNA1;CDC37L1;SPAG1;PML;HCFC1;LAMP1;PFN1;CDC37;STK3;PRKRA;USP36;TYROBP;HSPB1;HSPD1;VBP1;CSNK2A1;CHP1;HSP90AB1;PFN2;IFT46;WFS1;ZSWIM7;PER3;HSPA1B;GAPDH;PPIB;PIN1;UFL1;SUMO1;PARVA;SEC16A;ZBED3	Protein stabilization	Astrocyte	primary_sex_adjusted	75	0.0270584531793645	0.0260920798515301	1.32544252221537	0.0198853917817009	0.0347994356179766	0.830166779486253	0.913461538461539	0.997752808988764	TRUE	TRUE	1	TRUE	TRUE	1.54840603322728	0.0015702212073236	0.00549577422563259	TRUE	TRUE	TRUE	ALS vs ALS-FTD
Astrocytes	ALS_vs_ALSFTD	small_GTPase	0.0418222191973623	0.073188883595384	0.321775918075361	0.246704979977235	1.25787520474301	358	DOCK6;PDPN;ARHGEF17;TP53;SPRY2;ADGRG1;RHOB;ERBB2;PLD2;GNA12;RHOC;ARHGAP39;ARHGEF3;ARHGAP19;NUCB1;APOE;ARHGDIA;GIPC1;FGF2;AIF1;CSNK1A1;MICALL2;GABARAP;ITSN1;MYO9A;DVL3;ARL3;RASL12;ARFGAP1;PLXNB1;PRAG1;CDC42SE1;PLCE1;CSNK1E;CDKN1A;PPP2CB;DENND4A;CADM4;TRIO;PLEKHG1;RAB4B;RAB18;PSD;LZTR1;RALGDS;PPP1CB;GBF1;LAMA1;RASL10A;PSD3;OPHN1;KANK2;CCDC125;TGFB2;ARHGEF10;MMD2;RRAS2;NISCH;FERMT2;ARHGAP8;ARHGAP29;GRB2;SPRY1;LIMK1;KRAS;RASA3;BRAP;AKAP13;MAPRE2;ARHGEF10L;BRK1;RAPGEF3;CHN1;RGL1;CHP1;CFL1;CDC42EP4;KNDC1;STMN3;RASGEF1B;NRP1;RHOQ;G3BP1;PHACTR4;RIT1;RHOH;PREX2;DAB2IP;DOCK7;PIN1;NOTCH2;GDI1;BCR;ITGA3;DAG1;ARHGAP5;CGNL1;MFN2;ITGAV;SNTA1;DNMBP;RAC1;SWAP70;RHOJ;SYNPO2;HACD3;DIRAS2;ARFGEF2	Small GTPase	Astrocyte	primary_sex_adjusted	75	0.073188883595384	0.0763710089690964	1.24198871075652	0.0188236248636255	0.0347994356179766	1.10065956875129	0.166189111747851	0.3388	TRUE	TRUE	1	TRUE	FALSE	1.09965417774996	0.231316725978648	0.30147992792367	TRUE	FALSE	FALSE	ALS vs ALS-FTD
Astrocytes	ALS_vs_ALSFTD	synapse_junction	0.0554306396310586	0.077602895483482	0.321775918075361	-0.209247066697204	-1.17325847683219	334	MPDZ;HTR4;CDH8;KIRREL3;LIMCH1;CDH13;EPHA3;ELMO1;PEAK1;IL1RAPL2;PTPRK;ROCK1;ITGA2;UGT8;IGSF11;OGT;DOCK10;DLG1;PTPRD;SYNDIG1;SNCA;RCC2;LRRTM3;PTPRJ;FLCN;CRTAC1;NAE1;GPM6B;ARHGEF7;CLSTN2;SHANK3;PUM2;NLGN1;NEGR1;IL1RAPL1;FER;CNTNAP2;GRID2;EPHB2;SDK1;NRXN3;DLC1;NECTIN3;CDH18;ARMCX5-GPRASP2;DSCAM;PRICKLE1;ADGRL2;PLXNA4;ASIC2;TJP1;NECTIN1;GRIA1;CDH9;STAU2;EPHA7;PLXNC1;OPCML;SLITRK1;CRIPT;GREM1;LRRTM4;DOCK1;LRFN5;DNM3;MYCBP2;CORO2B;GABRG2;LHFPL4;TEK;GABRG3;SMAD7;TBCD;PRKCH;CLASP2;ANKRD28;VLDLR;RAPGEF2;GABRB3;CDH6;SEMA4D;APP;PAK2;NLGN4Y;PTPRO;PKP4;PTK2;CNTN5;RAP2A;GABRB2;CDH1;CPEB3	Synapse/junction	Astrocyte	primary_sex_adjusted	75	0.077602895483482	0.0956748026508682	-1.15711429353059	0.102880658436214	0.12002743484225	-1.19649808264337	0.0671875	0.23515625	TRUE	TRUE	1	TRUE	FALSE	1.24773019311587	0.0457831325301205	0.0860996223700773	FALSE	FALSE	FALSE	ALS vs ALS-FTD
Astrocytes	ALS_vs_Control	axon_development	0.847953216374269	0.847953216374269	0.038875878582578	0.174712382834652	0.87162059200166	289	SPP1;ULK1;PLXND1;PALLD;SOS1;SIPA1L1;CNTN5;SLITRK5;CTTN;NOVA2;FGF13;GOLGA4;PLXNC1;TRIO;BAIAP2;KLF7;NTNG1;CTNNA1;KALRN;SPTBN4;PLXNA4;UNC5D;PTPRO;EFNA1;KREMEN1;SEMA4B;PTPRM;CNTN4;RAB21;NEXN;CERS2;RTN4RL1;PAFAH1B1;CNTNAP1;TENM4;SLIT1;YTHDF1;ADAM17;NTNG2;MAPK8IP3;VIM;PAK1;NELL2;PLXNB2;TENM1;TRAK2;ECE1;ACTG1;VEGFA;GLI2;TENM2;SEMA3D;RGMA;RPS6KA5;PAK3;ENAH	Axon development	Astrocyte	primary_sex_adjusted	75	0.847953216374269	0.87319305687336	0.815159445139486	0.941455696202532	0.941455696202532	-1.49926594257253	0.000318577973554484	0.00111502290744069	TRUE	FALSE	1	TRUE	FALSE	1.12426869685443	0.199243379571248	0.276923076923077	TRUE	FALSE	FALSE	ALS vs control
Astrocytes	ALS_vs_Control	heat_response	0.828231292517007	0.847953216374269	0.0468819856878333	0.20181573675896	0.808488225573932	65	BAG3;DNAJA4;DHX36;DNAJC7;LRP11;AKT1;TRPM2;HSF1;PDCD6;CRYAB	Heat response	Astrocyte	primary_sex_adjusted	75	0.847953216374269	0.86245572609209	0.720879005980346	0.935540069686411	0.941455696202532	0.763680264732775	0.866764275256223	0.866764275256223	TRUE	TRUE	0.973333333333333	TRUE	FALSE	0.923036346211535	0.626339969372129	0.676710608913999	TRUE	FALSE	FALSE	ALS vs control
Astrocytes	ALS_vs_Control	mitochondrial_energy	1e-10	7e-10		-0.651392262672512	-3.02363400069977	110	TEFM;UQCRC1;MT-ND1;ATP5ME;ATP5F1A;MT-CYB;MT-CO3;CYC1;MT-ND2;MT-ATP6;NDUFB9;UQCC2;NDUFV2;NDUFB11;MT-CO2;ATP5PB;NDUFS8;NDUFS5;NDUFB2;SDHD;ATP5PD;MT-ND4;ATP5F1D;NDUFS3;ATP5PO;NDUFB10;NDUFA11;MT-CO1;NDUFS6;NDUFAF1;NDUFA7;NDUFV3;NDUFB6;CYCS;ANTKMT;MT-ND3;NDUFA12;COX5A;NDUFB8;COX6B1;COX5B;NDUFB7;ATP5MF;DGUOK;COX7A2L;NDUFB5;UQCR10;NDUFV1;NDUFA13;ATP5IF1;NDUFA1;PARK7;GHITM;ATP5PF;COX6C;UQCRQ;NDUFS7;COX4I1;MT-ND5;UQCRH;NDUFA2;ATP5F1C;NDUFC2;NDUFA3;NDUFS4;PINK1;COX7B;ATP5F1B;SNCA;NDUFB1;NDUFB4;NDUFB3;CHCHD2;UQCRFS1;NDUFA5;NDUFAB1;COX7A2;VCP;UQCR11;ATP5MG;NDUFA6;COX8A;AK4;SIRT3;NDUFS2	Mitochondrial energy	Astrocyte	primary_sex_adjusted	75	7e-10	1.575e-09	-2.97952710806116	1e-10	7e-10	-2.76523537665723	1e-10	7e-10	TRUE	TRUE	1	TRUE	TRUE	-2.3449609370589	1.36020559552129e-09	2.14232381294603e-08	TRUE	TRUE	TRUE	ALS vs control
Astrocytes	ALS_vs_Control	protein_folding	0.25462962962963	0.445601851851852	0.102821842840815	0.235626316440112	1.09583975303865	156	ERO1A;BAG3;HSPA4L;DNAJA4;ATF6;CDC37L1;RANBP2;FKBP10;PPIL2;HSPH1;ENGASE;POFUT2;DNAJC7;PDIA5;FKBP1A;FKBP5;PTGES3;BAG2;LYRM7;DNAJC25;HSPD1;TAPBP;CRYAB;KHSRP;RIC3;PDIA4;NKTR;CD74;TTC4;DNAJB2;CHORDC1;TBCE;DNAJC21;DNAJB1;FKBP4;P4HB	Protein folding	Astrocyte	primary_sex_adjusted	75	0.445601851851852	0.330756013745705	1.00154768687363	0.456198347107438	0.638677685950413	1.13728117834735	0.208604954367666	0.441532258064516	TRUE	TRUE	0.986666666666667	TRUE	FALSE	0.995912470795433	0.475795297372061	0.547299634826062	TRUE	FALSE	FALSE	ALS vs control
Astrocytes	ALS_vs_Control	protein_stabilization	0.594202898550725	0.831884057971015	0.0899860794997137	-0.189851294231677	-0.953425609754769	175	IP6K2;PIK3R1;PRKN;EHMT1;SMAD7;CREBL2;CCT7;GNAQ;HIP1;TRIM44;HIP1R;NCLN;NAPG;CTNND1;TTI2;ZSWIM7;RUVBL1;CBL;PHB2;SMAD3;PPIB;TUBA1A;NLK;PLPP3;CDC37;BAG6;COG3;EP300;TTI1;PPP1R10;PARK7;CREB1;NOP53;RPAP3;BAG4;PINK1;C10orf90;SAXO1	Protein stabilization	Astrocyte	primary_sex_adjusted	75	0.831884057971015	0.651039697542533	-1.01497625170108	0.408268733850129	0.638677685950413	0.846731665982003	0.82133676092545	0.866764275256223	TRUE	FALSE	1	TRUE	FALSE	-0.826642170179787	0.897727272727273	0.897727272727273	TRUE	FALSE	FALSE	ALS vs control
Astrocytes	ALS_vs_Control	small_GTPase	0.160714285714286	0.375	0.12563992130984	0.21896647024832	1.1243478140718	358	PDPN;RASL12;DBNL;SOS1;SYNPO2;RASGEF1B;RALGDS;ITGA3;GNA12;SIPA1L1;ARHGEF17;ARHGAP28;AIF1;MYO9A;RAB12;DOCK6;ARHGEF3;SIAH2;CCDC125;TRIO;ARHGAP18;DENND3;ARHGAP39;RRAS2;DNMBP;DEF6;RAB15;KALRN;RAP1B;ARHGAP6;RASA3;RAPGEF4;PPP2CB;CDC42SE1;RTKN;GRB2;ARHGAP8;KRAS;ARHGAP10;CDC42EP1;ADGRG1;ARHGDIA;CSNK1A1;ARHGEF10;RAB21;ARHGAP44;GIPC1;RASA2;LRRK2;RAPGEF1;RERG;KSR2;FBXO8;RASGEF1A;ERBB2;PLD2;RASGRF2;FERMT2;ECT2;CDC42;RAP1GAP2;ARFGEF1;CHORDC1;FGF2;RHOQ;NUCB1;IQSEC3;GNA13;CTNNAL1;DENND4A;ARHGEF10L;GNB1;HACE1;RIPOR2;ARHGEF28;ARFGEF2;DOCK11;RHOH;ARHGEF7;RASSF1;CDKN2A;FXR1;KNDC1;VAV2;EPS8;GDI2;LZTR1;TP53;ABR;DHCR24;ARAP1;MAPRE2	Small GTPase	Astrocyte	primary_sex_adjusted	75	0.375	0.225	1.13949417909038	0.123287671232877	0.287671232876712	1.0829281045198	0.252304147465438	0.441532258064516	TRUE	TRUE	1	TRUE	FALSE	1.05884865766365	0.31021897810219	0.387005853870059	TRUE	FALSE	FALSE	ALS vs control
Astrocytes	ALS_vs_Control	synapse_junction	0.00492048884488653	0.0172217109571028	0.407017918923954	0.273676996695409	1.38682043479875	334	ACTN1;PLXND1;VCL;NUMBL;WDR1;TLR2;DBNL;CORO1C;CNTN5;MYO9A;SLITRK5;CTTN;SORBS1;APLNR;SETD5;DNER;FGF13;CC2D1A;LRRTM2;CD9;DLG5;PLXNC1;CUX2;CDH12;PLEC;CTNNA1;PRKCH;ITGB4;RAP1B;NLGN2;ARHGAP6;SFRP1;ACTN2;PLXNA4;SHANK2;PATJ;CDH18;PTPRO;RPS6;EPB41L3;DUSP22;CDH7;LIN7A;SLK;GABRB3;RTN4RL1;PIP5K1C;RAPGEF1;LAMA3;CNTNAP1;CSMD2;JAM3;SLIT1;GABRA3;CDH19;LRFN5;PCLO;NEGR1;SDK1;GABRB2;ADD2;FERMT2;ECT2;MARK1;SDC4;CDC42;HIPK1;PTPN1;NTNG2;NRXN2;DAPK3;PLXNB2;GNA13;CLSTN3;GABRG3;ACTG1;VEGFA;ARMCX5-GPRASP2;ADGRL2;RAB40C;TRIM47;LRRTM3;LRRTM4;SRGAP1;ARHGEF7;CLDN11;PIP5K1A;PRKACA;MACF1;SPOCK2;IL1RAPL2;SLC9A1;TBCD;FGFR1;ASIC2;CDH11;PTPRA;UBE3B;MICALL2;CDH9;IL1RAP;NRP1;LHFPL4;CNTNAP2;PKP4;PTEN;EIF4G1;FAM107A;TEK;GPHN;CRTAC1;OPCML;EEF2K;TSC1;FRMPD2;ARHGAP4;HTR4	Synapse/junction	Astrocyte	primary_sex_adjusted	75	0.0172217109571028	0.012399631889114	1.36047115846771	0.00569890652068438	0.0199461728223953	1.00374926820744	0.460093896713615	0.644131455399061	TRUE	TRUE	1	TRUE	TRUE	1.31503779638714	0.0218525245357942	0.0498865849989265	TRUE	TRUE	TRUE	ALS vs control
Exc_Neurons	ALSFTD_vs_Control	axon_development	4.2639247463906e-05	9.94915774157806e-05	0.557332238758646	-0.300654704744969	-1.58371427298529	367	TRIM46;MAPK8IP3;ARHGEF25;SEMA6B;SMN1;PTPRS;RTN4RL2;SEMA4C;CDK5R2;KIFC2;LIMK1;KIF5A;EPHA10;SCARF1;ISLR2;BRSK1;AMIGO1;MEGF8;SLIT1;APBB1;RAB3A;NPTX1;CNTNAP1;LMO4;EPHA8;LHX1;NTRK1;ACTB;TSKU;NEUROD6;SEMA3C;CSPG5;EPHB3;RTN4R;ENAH;CELSR1;UNC5B;NECTIN1;RAB8A;SEMA6C;BSG;VEGFA;BRSK2;PLXNC1;NEFH;CELSR3;PLEKHG4B;APLP1;SLITRK2;RAC3;NLGN3;NOVA2;CELSR2;APLP2;DAG1;LYPLA2;CHRNB2;EFNB3;RUFY3;GDI1;BMPR2;ATOH7;GRN;PLXNA3;ADAM17;BDNF;SLITRK1;L1CAM;EDN3;SMN2;SEMA5B;PITPNA;BAIAP2;ZPR1;MAP1A;GAP43;MARK2;SKIL;METRN;SEMA7A;MT3;NPTN;CERS2;SLITRK3;TRPV2;PTPRH;EFNA2;CNTN6;TWF2;THY1;SLC9A6;TAOK2;PAK1;WNT7A	Axon development	Excitatory neuron	primary_sex_adjusted	77	9.94915774157806e-05	0.000214901807218086	-1.54981451314586	6.78829780491917e-05	0.000237590423172171	-1.91251747690179	2.54117819173264e-10	1.77882473421285e-09	TRUE	TRUE	1	TRUE	TRUE	-1.53834588629959	3.90207105593665e-05	0.000234124263356199	TRUE	TRUE	TRUE	ALS-FTD vs control
Exc_Neurons	ALSFTD_vs_Control	heat_response	0.0570934256055363	0.0666089965397924	0.248911114434702	-0.321180006127472	-1.36820044246543	77	PRKACA;EIF2B4;HSPB6;MAP2K7;DNAJA4;PDCD6;HSPA1A;EIF2B1;DNAJC2;HSPA1B;BAG3;YWHAE;IRAK1;HSPB1;ATXN3;HSF1;DNAJA2;DNAJB1;THBS1;HTRA2;AKT1;HSP90AB1;TRPV1;HSBP1;DNAJC7;IER5;MAPT;DNAJA1;SLU7;HSBP1L1;LRP11;RBBP7;DAXX;HDAC6;HSPB2;HSP90AA1;HIKESHI	Heat response	Excitatory neuron	primary_sex_adjusted	77	0.0666089965397924	0.0972131300851024	-1.22318581399929	0.145614035087719	0.177287581699346	-1.58177063773717	0.00778928662743598	0.0109050012784104	TRUE	TRUE	1	TRUE	FALSE	-1.38845282474578	0.0230615040892546	0.0509780616709839	TRUE	FALSE	FALSE	ALS-FTD vs control
Exc_Neurons	ALSFTD_vs_Control	mitochondrial_energy	2.71196677400957e-05	9.49188370903351e-05	0.575610261071129	-0.409006665958381	-1.85740652558195	122	COX7A2L;NDUFA3;NDUFV3;ATP5ME;ATP5MF;UQCR11;NDUFA1;NDUFC1;COX7B2;COX8A;NDUFB1;UQCRQ;SHMT2;NDUFAF1;SDHD;NDUFB3;COX7C;COX7A1;ATP5F1D;NDUFA2;UQCR10;ATP5F1E;TEFM;AK4;COX6A1;DNAJC30;NDUFB2;ANTKMT;COX6B1;UQCRHL;SLC25A33;NDUFA7;COX5B;NDUFA5;PINK1;MLXIPL;SDHB;NDUFA13;ATP5IF1;NDUFS5;NDUFB10;NDUFB7;MT-ATP8;UQCRH;NDUFB6;SLC25A51;CYCS;NDUFA11;NDUFS6;NDUFS8;ISCU;NDUFS7;NDUFS1;ATP5MG;NDUFB8;PARK7;COX6C;NDUFC2;COX7A2;CHCHD2;UQCRC1;COX7B;STOML2;GHITM;NDUFS3;PPIF;COX5A	Mitochondrial energy	Excitatory neuron	primary_sex_adjusted	77	9.49188370903351e-05	0.000155321733420548	-1.57542513668917	0.00197008240407057	0.00344764420712351	-2.01164882959794	2.32019533612776e-06	5.41378911763143e-06	TRUE	TRUE	1	TRUE	TRUE	-1.40005401775708	0.0142312577475548	0.0338328014375832	TRUE	TRUE	TRUE	ALS-FTD vs control
Exc_Neurons	ALSFTD_vs_Control	protein_folding	8.63718008859058e-05	0.000151150651550335	0.538434096309916	-0.343079373639496	-1.67698928411668	194	KHSRP;RIC8A;MESD;DNAJB5;TAPBP;CALR;CDC37;PPIL2;DNAJC5;PTGES3L;HSPB6;PFDN6;UNC45A;P4HB;CANX;HSP90B1;NAA10;DNAJA4;GFER;HSPA1A;DNAJC2;HSPA1B;BAG3;PDIA3;GRN;ANP32E;TTC1;HSPB1;ZPR1;PPIH;TELO2;P3H1;FKBP9;DNAJC18;PBDC1;ERP29;DNAJA2;TBCE;PFDN1;DNLZ;DNAJB1;CLU;HSPA13;DNAJB2;HSPBP1;COX14;POFUT2;HSPA5;SDF2;SNRNP70;PPIB;PDIA2;HSPD1;HSP90AB1;DNAJB12;TBCB;SDHAF4;DNAJC7;LYRM7;ENGASE;RUVBL2;FKBP4;HSPA9;BAG4;DNAJC4;CCDC47;PPIA;TBCC;FKBP1A;SELENOF;HYPK;PPIL3;DNAJB14;GRPEL1;PDRG1;FKBP1B;QSOX1;DNAJA1;COA3;SDF2L1;NUDC;TRAP1	Protein folding	Excitatory neuron	primary_sex_adjusted	77	0.000151150651550335	0.000388673103986576	-1.52784482378972	0.00141201448895298	0.00329470047422361	-1.7122815728279	2.99423945234642e-05	5.23991904160624e-05	TRUE	TRUE	1	TRUE	TRUE	-1.65592052450735	0.000105598975690188	0.000578498736389726	TRUE	TRUE	TRUE	ALS-FTD vs control
Exc_Neurons	ALSFTD_vs_Control	protein_stabilization	0.0230953388228628	0.0323334743520079	0.352487857583619	-0.279833962632242	-1.38197747629646	209	APOA1;MAPK8IP3;WNT10B;SOX4;GLMP;CHP1;LAMP1;PRKCD;NCLN;CALR;CDC37;USP19;DVL1;UBE2B;FBXW7;PFDN6;PIM2;ZSWIM7;VHL;SYVN1;CBX4;HSPA1A;HSPA1B;SMAD3;BAG3;GRN;UFL1;WDR81;PEX6;HSPB1;PAQR4;CDK7;MT3;TELO2;P3H1;FLNA;DVL3;PFDN1;DNLZ;CLU;NAPG;COA8;HCFC1;PPP1CA;FLOT2;CAMLG;GTPBP4;PPIB;SEC16A;HSPD1;USP2;ATP1B3;HSP90AB1;PIH1D1;RPL23;POLR2E;RUVBL2;CBL;STX12;PINK1;BAG4;CFP;RTN4	Protein stabilization	Excitatory neuron	primary_sex_adjusted	77	0.0323334743520079	0.0447694260258571	-1.16730191761374	0.151960784313725	0.177287581699346	-1.30028208174847	0.0240708296336727	0.0280826345726182	TRUE	TRUE	1	TRUE	TRUE	-1.27289698352946	0.0393608663878235	0.0762995256133194	TRUE	TRUE	FALSE	ALS-FTD vs control
Exc_Neurons	ALSFTD_vs_Control	small_GTPase	0.624454148471616	0.624454148471616	0.0526973085708419	-0.177373579723175	-0.951842005710774	440	APOA1;ARHGEF25;RHEBL1;SGSM3;RND1;ARHGAP33;RAB35;RRAS;CHP1;LIMK1;ITGA3;LAT;RAPGEFL1;GIPC1;SIAH2;SPRY1;ARHGAP1;NUCB1;GIT1;NTRK1;ARFGAP1;GNB1;ARHGEF2;TSC2;PSD;RTN4R;CELSR1;SYNGAP1;CCDC88C;SH2D3C;ARHGDIA;SPRY2;SH3BP1;DVL2;ARHGDIB;PLEKHG4B;MFN2;RHOV;RAC3;RUNDC3A;CDC42SE2;RAB4B;RASL10A;SPRY4;OBSCN;RAB15;CADM4;ARHGDIG;DAG1;KIF14;DHCR24;CDC42SE1;GDI1;RASAL1;CDKN1A;MMD2;TNK2;USP8;HRAS;HACD3;RASIP1;CRK;RASA4;BCR;RAB9B;ARL3;PPP2CB;RAP1GAP;RIPOR2;MRAS;ERBB2;NKIRAS2;MADD;DVL3;IQSEC2;CYTH2;DOK3;TNFAIP1;STMN3;CDC42EP5;MICALL2;FGD1;KCTD13;PPP1CA;CFL1;RIT1;LZTR1;GRB2;RAP2B;DIRAS1;PRAG1;RASA4B;DIRAS3;GMIP;IQSEC3;F11R;ARFGEF3;RAB33B;RASGRP2;SRGAP2;PLCD4;RAB33A;ARHGAP11A;F2R;SCAI;NKIRAS1;RHOBTB2;CSNK1E;RSU1;RASGRF2;FOXM1;DEF6;RTN4;CDH13;ARHGAP8;ABR;BRK1;RAB6C;ARHGAP28;DENND4B;RASGEF1C;ARHGEF18;RHOB;RALA	Small GTPase	Excitatory neuron	primary_sex_adjusted	77	0.624454148471616	0.678286402650203	-0.995077545524214	0.468085106382979	0.468085106382979	-1.14300885508692	0.0891891891891892	0.0891891891891892	TRUE	TRUE	0.844155844155844	FALSE	FALSE	1.22216476049147	0.0358357477534762	0.0716714955069523	FALSE	FALSE	FALSE	ALS-FTD vs control
Exc_Neurons	ALSFTD_vs_Control	synapse_junction	6.45883732421571e-06	4.521186126951e-05	0.610526878385931	-0.300466494656579	-1.6066332576837	434	CLSTN3;AMIGO2;NPAS4;LZTS1;DSG3;ZDHHC8;CAMSAP3;ARHGAP33;PTPRS;RTN4RL2;SEMA4C;GRID2;CASKIN1;ST8SIA2;PLXNA1;PCDH17;MDGA1;AMIGO1;UBE2M;PRKACA;CDH9;COL16A1;SLIT1;CLSTN1;SNAI2;DSG2;NPTX1;CNTNAP1;PCDHB10;CARMIL3;ZNF703;ACTB;PCDHB9;FSCN1;S100A10;DVL1;EPHB3;RTN4R;AGRN;ICAM5;SRGAP2B;NLGN2;ACTN2;NECTIN1;CHD4;SRGAP2C;SLC9A1;LRFN1;RAB40C;SH3BP1;VEGFA;PLXNC1;DAPK3;C1QL2;LRRC4;SLITRK2;RAC3;NLGN3;C1QL3;NECTIN3;LRFN4;PPM1F;DAG1;NPHS1;GABRA3;CHRNB2;ITGB1BP1;LRRC4B;SMAD3;OCEL1;EIF4G1;FZD1;PLXNA3;PLEC;DMTN;BDNF;SLITRK1;PCDHB14;VSIG10;CRK;CRMP1;BCR;VMP1;SIGMAR1;NUMBL;SLC12A5;PCDHB16;ZDHHC12;GAP43;ACHE;SDK1;HAPLN4;PPP1R9B;ANKRD28;IQSEC2;AKAP5;SLITRK3;CLDN1;GRHL2;THBS1;VPS35;PTPRA;PCDHB2;THY1;TAOK2;MICALL2;IGLON5;ACTN1;WNT7A;PCDHB4;LRFN3;MYO1C;PLXND1;CAPZA1;SHANK2;CFL1;CTTN;SPTBN2;CBLN1	Synapse/junction	Excitatory neuron	primary_sex_adjusted	77	4.521186126951e-05	4.28322896237463e-05	-1.61305297504227	2.99482282922119e-06	2.09637598045483e-05	-1.80259886789563	9.08399328406773e-09	3.17939764942371e-08	TRUE	TRUE	1	TRUE	TRUE	-1.3699856839992	0.0011811889488054	0.00425228021569945	TRUE	TRUE	TRUE	ALS-FTD vs control
Exc_Neurons	ALS_vs_ALSFTD	axon_development	0.0511811023622047	0.0716535433070866	0.227987202850442	0.236023192669414	1.22946732699803	367	RAB8A;TRIM46;KIF5A;MAPK8IP3;ARHGEF25;RAB3A;AMIGO1;SEMA6B;LHX1;NOVA2;ACTB;RAC3;CDK5R2;MAP1A;MEGF8;CDK5R1;LMO4;SLITRK1;SMN1;PAFAH1B1;GDI1;AFG3L2;L1CAM;VANGL2;ISLR2;SEMA4C;APLP1;PGRMC1;RTN4;TAOK2;RAC1;CTTN;BSG;TSKU;NPTX1;LIMK1;SCARF1;THY1;EFNB3;ADAM17;APLP2;ULK1;KIFC2;NEFH;APBB1;PAX2;SLC9A6;ZPR1;PPP3CB;CHRNB2;PLXND1;MAP7D2;CELSR2;SLITRK2;LYPLA2;USP33;CELSR3;RTN4R;BRSK1;RUFY3;ATL1;ACTG1;NEUROD6;VIM;EDN3;CSPG5;SLITRK4;SEMA3B;MAP1B;EDN1;TWF2;BAIAP2;SLITRK3;DRD2;SLIT1;CNTNAP1;RTN4RL2;OLFM1;BRSK2;EPHA8;NTRK1;TUBB3;PLP1;RTCA;EFNA3;RAB21;NEUROD2;DRAXIN;ROBO3;FEZ2;CYFIP2;RNF6;SEMA6C;PAK1;S100B;INPP5F;SMO;ATOH7;EFNA2;CTNNA1;NECTIN1;PLEKHG4B;PLPPR4;SEMA7A;FEZ1;PITPNA;SVBP;YTHDF1;EFNA1;CHN1;MT3;UNC5B;METRN	Axon development	Excitatory neuron	primary_sex_adjusted	77	0.0716535433070866	0.0895669291338583	1.25603689260905	0.0352987263084713	0.0494182168318598	1.47585450248837	0.000474543269366113	0.000830450721390697	TRUE	TRUE	1	TRUE	FALSE	1.13928253045207	0.115384615384615	0.184031158714703	TRUE	FALSE	FALSE	ALS vs ALS-FTD
